Spot,rate,borrow,vol,maturity,American Price,European Price,AM/EU,Delta_am,Delta_eu,Vega_am,Vega_eu
84.0,0.0025,-0.004,0.1,50.0,6.50578416096052e-05,6.50578416096052e-05,1.0,7.59805899549796e-05,7.59805899549796e-05,0.00020936124407224,0.00020936124407224
84.0,0.0025,-0.004,0.1,60.0,0.00026646879829116,0.00026646879829116,1.0,0.000266643984506761,0.000266643984506761,0.00067355566519365,0.00067355566519365
86.0,0.0025,-0.004,0.1,10.0,1.51360268204454e-12,1.51360268204454e-12,1.0,7.68634737639543e-12,7.68634737639543e-12,4.13838844567671e-11,4.13838844567671e-11
86.0,0.0025,-0.004,0.1,20.0,8.26386756280593e-08,8.26386756280593e-08,1.0,2.09053876996559e-07,2.09053876996559e-07,6.86706204469595e-07,6.86706204469595e-07
86.0,0.0025,-0.004,0.1,30.0,7.56808896499178e-06,7.56808896499178e-06,1.0,1.36165884847782e-05,1.36165884847782e-05,3.38248354829359e-05,3.38248354829359e-05
86.0,0.0025,-0.004,0.1,40.0,9.51498823689339e-05,9.51498823689339e-05,1.0,0.000126649489502703,0.000126649489502703,0.000282312201483249,0.000282312201483249
86.0,0.0025,-0.004,0.1,50.0,0.00048350554214601,0.00048350554214601,1.0,0.000516662551426776,0.000516662551426776,0.00107271829070064,0.00107271829070064
86.0,0.0025,-0.004,0.1,60.0,0.0015255287676424,0.0015255287676424,1.0,0.00133554281548767,0.00133554281548767,0.00270155187136923,0.00270155187136923
88.0,0.0025,-0.004,0.1,10.0,4.18162772672703e-10,4.18162772672703e-10,1.0,1.55474389351878e-09,1.55474389351878e-09,6.28107008374024e-09,6.28107008374024e-09
88.0,0.0025,-0.004,0.1,20.0,3.08959827051825e-06,3.08959827051825e-06,1.0,6.1655277876896e-06,6.1655277876896e-06,1.53177033404198e-05,1.53177033404198e-05
88.0,0.0025,-0.004,0.1,30.0,0.000111953582543742,0.000111953582543742,1.0,0.000164661749697202,0.000164661749697202,0.000314910862046346,0.000314910862046346
