Spot,rate,borrow,vol,maturity,American Price,European Price,AM/EU,Delta_am,Delta_eu,Vega_am,Vega_eu
110.0,0.0025,-0.004,0.1,60.0,0.0455611742772777,0.0454769903515999,1.0018511322984864,-0.0227426123429485,-0.0226930299934514,0.034187462836601,0.0341308657819085
112.0,0.0025,-0.004,0.1,10.0,1.1812136859008e-08,1.18103670217885e-08,1.000149854548655,-3.7015353314014e-08,-3.70093138995516e-08,1.241919053685e-07,1.24173851810602e-07
112.0,0.0025,-0.004,0.1,20.0,2.45153631466723e-05,2.45058042794747e-05,1.0003900654346451,-3.72315868584173e-05,-3.72153714099709e-05,8.97400984420981e-05,8.97065509341366e-05
112.0,0.0025,-0.004,0.1,30.0,0.000507659342606953,0.000507323478847412,1.0006620307822223,-0.000521072946571006,-0.000520682247348118,0.00109155397319391,0.00109084254229012
112.0,0.0025,-0.004,0.1,40.0,0.00266258623935299,0.00266004645531173,1.000954789355723,-0.00209045382441749,-0.0020881748374252,0.00410953057474236,0.00410567972261648
112.0,0.0025,-0.004,0.1,50.0,0.00773242854335535,0.0077227338171817,1.0012553489998686,-0.00499119303189119,-0.00498396395621374,0.009435706260968,0.0094242247989979
112.0,0.0025,-0.004,0.1,60.0,0.016393145928863,0.0163675955007069,1.0015610373652621,-0.0090099653398756,-0.00899365134602172,0.0167573323211106,0.0167324225351186
114.0,0.0025,-0.004,0.1,10.0,1.74371249543045e-10,1.74350872942748e-10,1.0001168712261264,-6.28630539935822e-10,-6.28551302277642e-10,3.01735371665138e-09,3.01696642061597e-09
114.0,0.0025,-0.004,0.1,20.0,1.77121005729124e-06,1.77064195934993e-06,1.0003208429227095,-3.06366018506821e-06,-3.06257724117461e-06,9.87108477459864e-06,9.8680102495963e-06
114.0,0.0025,-0.004,0.1,30.0,7.35066426270587e-05,7.34654389025192e-05,1.0005608586180799,-8.55706158458598e-05,-8.55167959836314e-05,0.000229987250273429,0.000229862592271018
114.0,0.0025,-0.004,0.1,40.0,0.000575150050991039,0.000574678793454863,1.0008200364125897,-0.000501905054045825,-0.000501440524561734,0.00124375827189567,0.00124277552822138
114.0,0.0025,-0.004,0.1,50.0,0.0021461434027799,0.00214380914945909,1.0010888344801583,-0.00153417034790963,-0.00153226720322804,0.00358031419128528,0.00357658363089245
114.0,0.0025,-0.004,0.1,60.0,0.00543165685374833,0.00542427983601839,1.0013599994751294,-0.00327068435020908,-0.00326559888327469,0.00742952555090104,0.00741990573384998
116.0,0.0025,-0.004,0.1,10.0,2.68974270927375e-12,2.68947701713914e-12,1.0000987895166669,-8.67278867151903e-12,-8.67188930285613e-12,7.07536131855882e-11,7.07459485424345e-11
116.0,0.0025,-0.004,0.1,20.0,1.15701129006228e-07,1.15670615546505e-07,1.0002637961212433,-2.00993474617365e-07,-2.00936410342746e-07,9.44828549607948e-07,9.44571014764582e-07
