Spot,rate,borrow,vol,maturity,American Price,European Price,AM/EU,Delta_am,Delta_eu,Vega_am,Vega_eu
60.0,0.0025,-0.004,0.1,50.0,39.9999999805551,39.9027711766597,1.0024366428954257,-1.00000000015873,-1.0007939658179,0.0,0.0
60.0,0.0025,-0.004,0.1,60.0,39.9999999805549,39.8833238256935,1.0029254370917358,-1.00000000015874,-1.00095283461138,0.0,7.105427357601e-15
62.0,0.0025,-0.004,0.1,10.0,37.9999999823549,37.9802378062223,1.0005203278671775,-1.00000000014173,-1.00015874275704,0.0,-7.105427357601e-15
62.0,0.0025,-0.004,0.1,15.0,37.9999999802382,37.9703564925067,1.0007807008010934,-1.00000000015872,-1.00023812358502,7.105427357601e-15,7.105427357601e-15
62.0,0.0025,-0.004,0.1,20.0,37.9999999802381,37.9604750341821,1.001041213157117,-1.00000000015872,-1.00031751071332,7.105427357601e-15,1.4210854715202e-14
62.0,0.0025,-0.004,0.1,30.0,37.999999980238,37.9407116835332,1.0015626564203468,-1.00000000015873,-1.00047630387288,7.105427357601e-15,3.5527136788005e-14
62.0,0.0025,-0.004,0.1,40.0,37.9999999802378,37.9209477539292,1.0020846585064693,-1.00000000015873,-1.00063512223976,0.0,-7.105427357601e-15
62.0,0.0025,-0.004,0.1,50.0,37.9999999802376,37.9011832450239,1.0026072203227763,-1.00000000015873,-1.00079396581792,0.0,-5.6843418860808e-14
62.0,0.0025,-0.004,0.1,60.0,37.9999999802374,37.8814181564708,1.0031303427785303,-1.00000000015873,-1.00095283461138,7.105427357601e-15,-1.4210854715202e-14
64.0,0.0025,-0.004,0.1,10.0,35.9999999820715,35.9799203207083,1.0005580796506557,-1.00000000014172,-1.00015874275702,0.0,3.5527136788005e-14
64.0,0.0025,-0.004,0.1,15.0,35.9999999799208,35.9698802453366,1.0008373598793983,-1.00000000015873,-1.00023812358502,-7.105427357601e-15,1.4210854715202e-14
64.0,0.0025,-0.004,0.1,20.0,35.9999999799207,35.9598400127555,1.00111680049608,-1.00000000015873,-1.00031751071333,0.0,4.2632564145606e-14
