strike,SRT,r-q,Delta,accuracy,outliers,Culled_grid
1.0019523174290887,0.037458689123114085,0.0015915813066666694,0.4870374076508035,98.3239,839,50058
1.0019523174290887,0.037458689123114085,0.008631175466666668,0.4870374076508035,98.7164,1021,79541
1.0019523174290887,0.037458689123114085,0.015127108533333334,0.4870374076508035,98.8809,1188,106156
1.0019523174290887,0.037458689123114085,0.02120743466666667,0.4870374076508035,98.9171,1410,130201
1.0019523174290887,0.037458689123114085,0.026459674906666668,0.4870374076508035,98.8748,1652,146812
1.0019523174290887,0.037458689123114085,0.03100480854666667,0.4870374076508035,98.7732,1923,156751
1.0019523174290887,0.037458689123114085,0.03474176922666667,0.4870374076508035,98.5969,2271,161851
1.0019523174290887,0.037458689123114085,0.03878583236,0.4870374076508035,98.3695,2679,164301
1.0019523174290887,0.037458689123114085,-0.019948577333333335,0.49222470952583,100.0,0,0
1.0019523174290887,0.037458689123114085,-0.01117359778666667,0.49222470952583,93.8879,540,8835
1.0019523174290887,0.037458689123114085,0.0015915813066666694,0.49222470952583,97.9145,1073,51451
1.0019523174290887,0.037458689123114085,0.008631175466666668,0.49222470952583,98.2748,1413,81903
1.0019523174290887,0.037458689123114085,0.015127108533333334,0.49222470952583,98.4817,1661,109397
1.0019523174290887,0.037458689123114085,0.02120743466666667,0.49222470952583,98.5455,1953,134273
1.0019523174290887,0.037458689123114085,0.026459674906666668,0.49222470952583,98.5271,2231,151468
1.0019523174290887,0.037458689123114085,0.03100480854666667,0.49222470952583,98.4304,2539,161757
1.0019523174290887,0.037458689123114085,0.03474176922666667,0.49222470952583,98.2526,2919,167051
1.0019523174290887,0.037458689123114085,0.03878583236,0.49222470952583,98.02,3358,169598
1.0019523174290887,0.037458689123114085,-0.019948577333333335,0.49715912366071374,100.0,0,0
1.0019523174290887,0.037458689123114085,-0.01117359778666667,0.49715912366071374,93.4081,594,9011
1.0019523174290887,0.037458689123114085,0.0015915813066666694,0.49715912366071374,97.6796,1220,52578
1.0019523174290887,0.037458689123114085,0.008631175466666668,0.49715912366071374,97.925,1742,83951
1.0019523174290887,0.037458689123114085,0.015127108533333334,0.49715912366071374,98.1023,2131,112294
1.0019523174290887,0.037458689123114085,0.02120743466666667,0.49715912366071374,98.1815,2510,138023
1.0019523174290887,0.037458689123114085,0.026459674906666668,0.49715912366071374,98.1846,2828,155777
1.0019523174290887,0.037458689123114085,0.03100480854666667,0.49715912366071374,98.0984,3164,166382
1.0019523174290887,0.037458689123114085,0.03474176922666667,0.49715912366071374,97.9281,3560,171823
1.0019523174290887,0.037458689123114085,0.03878583236,0.49715912366071374,97.6877,4034,174461
1.0019523174290887,0.037458689123114085,-0.019948577333333335,0.5030222346769245,100.0,0,0
1.0019523174290887,0.037458689123114085,-0.01117359778666667,0.5030222346769245,92.9369,645,9132
1.0019523174290887,0.037458689123114085,0.0015915813066666694,0.5030222346769245,97.5504,1311,53520
1.0019523174290887,0.037458689123114085,0.008631175466666668,0.5030222346769245,97.7328,1943,85699
1.0019523174290887,0.037458689123114085,0.015127108533333334,0.5030222346769245,97.835,2488,114920
1.0019523174290887,0.037458689123114085,0.02120743466666667,0.5030222346769245,97.885,2994,141558
1.0019523174290887,0.037458689123114085,0.026459674906666668,0.5030222346769245,97.8831,3386,159954
1.0019523174290887,0.037458689123114085,0.03100480854666667,0.5030222346769245,97.7913,3776,170959
1.0019523174290887,0.037458689123114085,0.03474176922666667,0.5030222346769245,97.6185,4206,176613
1.0019523174290887,0.037458689123114085,0.03878583236,0.5030222346769245,97.3722,4713,179353
1.0019523174290887,0.037458689123114085,-0.019948577333333335,0.5117948414746492,100.0,0,0
1.0019523174290887,0.037458689123114085,-0.01117359778666667,0.5117948414746492,92.666,677,9231
1.0019523174290887,0.037458689123114085,0.0015915813066666694,0.5117948414746492,97.5007,1357,54296
1.0019523174290887,0.037458689123114085,0.008631175466666668,0.5117948414746492,97.6718,2030,87192
1.0019523174290887,0.037458689123114085,0.015127108533333334,0.5117948414746492,97.7009,2699,117393
1.0019523174290887,0.037458689123114085,0.02120743466666667,0.5117948414746492,97.7024,3335,145153
1.0019523174290887,0.037458689123114085,0.026459674906666668,0.5117948414746492,97.6596,3848,164413
1.0019523174290887,0.037458689123114085,0.03100480854666667,0.5117948414746492,97.5304,4345,175941
1.0019523174290887,0.037458689123114085,0.03474176922666667,0.5117948414746492,97.3394,4839,181877
1.0019523174290887,0.037458689123114085,0.03878583236,0.5117948414746492,97.0816,5392,184759
1.0019523174290887,0.037458689123114085,-0.019948577333333335,0.527632463860697,100.0,0,0
1.0019523174290887,0.037458689123114085,-0.01117359778666667,0.527632463860697,92.641,681,9254
1.0019523174290887,0.037458689123114085,0.0015915813066666694,0.527632463860697,97.5045,1361,54539
1.0019523174290887,0.037458689123114085,0.008631175466666668,0.527632463860697,97.6765,2039,87754
1.0019523174290887,0.037458689123114085,0.015127108533333334,0.527632463860697,97.7045,2719,118451
1.0019523174290887,0.037458689123114085,0.02120743466666667,0.527632463860697,97.6859,3399,146883
1.0019523174290887,0.037458689123114085,0.026459674906666668,0.527632463860697,97.5568,4078,166910
1.0019523174290887,0.037458689123114085,0.03100480854666667,0.527632463860697,97.3462,4750,178990
1.0019523174290887,0.037458689123114085,0.03474176922666667,0.527632463860697,97.0853,5400,185267
1.0019523174290887,0.037458689123114085,0.03878583236,0.527632463860697,96.7826,6059,188317
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.33537848824394395,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.33537848824394395,100.0,0,605
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.33537848824394395,100.0,0,2637
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.33537848824394395,100.0,0,3474
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.33537848824394395,100.0,0,3856
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.33537848824394395,100.0,0,4048
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.33537848824394395,100.0,0,4095
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.33537848824394395,100.0,0,4110
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.33537848824394395,100.0,0,4114
1.0019523174290887,0.05298570585532197,0.03878583236,0.33537848824394395,100.0,0,4114
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.4457936277800387,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.4457936277800387,97.2253,177,6379
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.4457936277800387,99.4571,198,36470
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.4457936277800387,99.6304,213,57630
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.4457936277800387,99.6656,256,76544
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.4457936277800387,99.7061,275,93555
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.4457936277800387,99.7319,282,105184
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.4457936277800387,99.7083,327,112093
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.4457936277800387,99.6401,416,115580
1.0019523174290887,0.05298570585532197,0.03878583236,0.4457936277800387,99.4755,615,117255
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.4704248130860643,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.4704248130860643,96.1615,291,7581
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.4704248130860643,99.2335,335,43704
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.4704248130860643,99.495,350,69304
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.4704248130860643,99.5656,401,92315
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.4704248130860643,99.5828,472,113140
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.4704248130860643,99.5621,558,127440
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.4704248130860643,99.4735,716,135997
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.4704248130860643,99.3363,932,140417
1.0019523174290887,0.05298570585532197,0.03878583236,0.4704248130860643,99.1482,1214,142517
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.48050655527058744,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.48050655527058744,95.2063,388,8094
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.48050655527058744,98.9135,507,46664
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.48050655527058744,99.2782,535,74124
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.48050655527058744,99.3938,599,98816
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.48050655527058744,99.4015,725,121141
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.48050655527058744,99.3547,881,136516
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.48050655527058744,99.2471,1097,145707
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.48050655527058744,99.071,1398,150487
1.0019523174290887,0.05298570585532197,0.03878583236,0.48050655527058744,98.8641,1735,152740
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.4870374076508035,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.4870374076508035,94.5885,453,8371
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.4870374076508035,98.5284,713,48451
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.4870374076508035,98.9408,816,77042
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.4870374076508035,99.1112,914,102830
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.4870374076508035,99.1423,1082,126148
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.4870374076508035,99.0986,1282,142219
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.4870374076508035,98.9879,1537,151867
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.4870374076508035,98.8026,1878,156839
1.0019523174290887,0.05298570585532197,0.03878583236,0.4870374076508035,98.5824,2257,159213
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.49222470952583,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.49222470952583,93.9578,518,8573
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.49222470952583,98.1178,938,49835
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.49222470952583,98.5271,1169,79365
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.49222470952583,98.7482,1327,106011
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.49222470952583,98.8166,1540,130135
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.49222470952583,98.7982,1764,146778
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.49222470952583,98.6942,2047,156763
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.49222470952583,98.5091,2414,161921
1.0019523174290887,0.05298570585532197,0.03878583236,0.49222470952583,98.2827,2823,164389
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.49715912366071374,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.49715912366071374,93.4621,572,8749
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.49715912366071374,97.871,1085,50962
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.49715912366071374,98.166,1493,81408
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.49715912366071374,98.3735,1771,108882
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.49715912366071374,98.472,2045,133833
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.49715912366071374,98.479,2297,151017
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.49715912366071374,98.3863,2603,161306
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.49715912366071374,98.2083,2985,166605
1.0019523174290887,0.05298570585532197,0.03878583236,0.49715912366071374,97.9729,3429,169161
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.5030222346769245,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.5030222346769245,92.9763,623,8870
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.5030222346769245,97.7343,1176,51904
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.5030222346769245,97.9629,1694,83156
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.5030222346769245,98.0978,2121,111501
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.5030222346769245,98.1703,2513,137342
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.5030222346769245,98.1752,2831,155144
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.5030222346769245,98.0816,3181,165815
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.5030222346769245,97.9022,3594,171322
1.0019523174290887,0.05298570585532197,0.03878583236,0.5030222346769245,97.6612,4069,173977
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.5117948414746492,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.5117948414746492,92.6971,655,8969
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.5117948414746492,97.6803,1222,52680
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.5117948414746492,97.896,1781,84649
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.5117948414746492,97.9539,2332,113974
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.5117948414746492,97.9771,2851,140933
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.5117948414746492,97.9417,3285,159594
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.5117948414746492,97.8141,3733,170779
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.5117948414746492,97.6201,4202,176560
1.0019523174290887,0.05298570585532197,0.03878583236,0.5117948414746492,97.3672,4722,179356
1.0019523174290887,0.05298570585532197,-0.019948577333333335,0.527632463860697,100.0,0,0
1.0019523174290887,0.05298570585532197,-0.01117359778666667,0.527632463860697,92.6713,659,8992
1.0019523174290887,0.05298570585532197,0.0015915813066666694,0.527632463860697,97.6834,1226,52923
1.0019523174290887,0.05298570585532197,0.008631175466666668,0.527632463860697,97.8993,1790,85211
1.0019523174290887,0.05298570585532197,0.015127108533333334,0.527632463860697,97.9554,2352,115032
1.0019523174290887,0.05298570585532197,0.02120743466666667,0.527632463860697,97.9567,2915,142663
1.0019523174290887,0.05298570585532197,0.026459674906666668,0.527632463860697,97.8315,3515,162091
1.0019523174290887,0.05298570585532197,0.03100480854666667,0.527632463860697,97.6217,4134,173824
1.0019523174290887,0.05298570585532197,0.03474176922666667,0.527632463860697,97.3553,4759,179946
1.0019523174290887,0.05298570585532197,0.03878583236,0.527632463860697,97.0559,5385,182910
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.33537848824394395,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.33537848824394395,100.0,0,553
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.33537848824394395,100.0,0,2397
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.33537848824394395,100.0,0,3139
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.33537848824394395,100.0,0,3468
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.33537848824394395,100.0,0,3624
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.33537848824394395,100.0,0,3664
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.33537848824394395,100.0,0,3676
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.33537848824394395,100.0,0,3680
1.0019523174290887,0.06050993198533546,0.03878583236,0.33537848824394395,100.0,0,3680
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.4457936277800387,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.4457936277800387,97.3907,160,6132
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.4457936277800387,99.4846,181,35120
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.4457936277800387,99.6466,196,55457
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.4457936277800387,99.6757,239,73690
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.4457936277800387,99.7136,258,90076
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.4457936277800387,99.7384,265,101308
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.4457936277800387,99.7185,304,107988
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.4457936277800387,99.6633,375,111370
1.0019523174290887,0.06050993198533546,0.03878583236,0.4457936277800387,99.5238,538,112981
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.4704248130860643,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.4704248130860643,96.5446,252,7293
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.4704248130860643,99.3091,291,42119
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.4704248130860643,99.5415,306,66735
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.4704248130860643,99.6019,354,88922
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.4704248130860643,99.633,400,108997
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.4704248130860643,99.6238,462,122812
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.4704248130860643,99.5393,604,131096
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.4704248130860643,99.4201,785,135372
1.0019523174290887,0.06050993198533546,0.03878583236,0.4704248130860643,99.2554,1023,137390
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.48050655527058744,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.48050655527058744,95.6829,336,7783
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.48050655527058744,99.0575,424,44987
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.48050655527058744,99.3811,442,71414
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.48050655527058744,99.4718,503,95225
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.48050655527058744,99.4852,601,116752
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.48050655527058744,99.4469,728,131614
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.48050655527058744,99.3453,920,140513
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.48050655527058744,99.1863,1181,145138
1.0019523174290887,0.06050993198533546,0.03878583236,0.48050655527058744,99.0014,1471,147304
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.4870374076508035,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.4870374076508035,95.0242,401,8059
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.4870374076508035,98.7373,590,46724
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.4870374076508035,99.1272,648,74245
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.4870374076508035,99.2726,721,99118
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.4870374076508035,99.301,850,121601
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.4870374076508035,99.2555,1021,137137
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.4870374076508035,99.1459,1251,146472
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.4870374076508035,98.9754,1550,151281
1.0019523174290887,0.06050993198533546,0.03878583236,0.4870374076508035,98.7764,1879,153559
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.49222470952583,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.49222470952583,94.359,466,8261
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.49222470952583,98.3345,801,48094
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.49222470952583,98.7494,957,76524
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.49222470952583,98.9544,1069,102234
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.49222470952583,99.0278,1220,125495
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.49222470952583,99.0056,1408,141586
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.49222470952583,98.9005,1663,151249
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.49222470952583,98.7301,1984,156235
1.0019523174290887,0.06050993198533546,0.03878583236,0.49222470952583,98.5227,2343,158605
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.49715912366071374,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.49715912366071374,93.8367,520,8437
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.49715912366071374,98.074,948,49221
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.49715912366071374,98.3996,1257,78543
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.49715912366071374,98.6055,1465,105057
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.49715912366071374,98.7175,1656,129121
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.49715912366071374,98.723,1861,145736
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.49715912366071374,98.6293,2134,155690
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.49715912366071374,98.4647,2469,160815
1.0019523174290887,0.06050993198533546,0.03878583236,0.49715912366071374,98.2465,2863,163272
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.5030222346769245,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.5030222346769245,93.3279,571,8558
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.5030222346769245,97.9288,1039,50163
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.5030222346769245,98.1853,1457,80290
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.5030222346769245,98.3272,1801,107662
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.5030222346769245,98.4229,2091,132589
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.5030222346769245,98.4319,2349,149802
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.5030222346769245,98.3406,2657,160122
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.5030222346769245,98.174,3021,165448
1.0019523174290887,0.06050993198533546,0.03878583236,0.5030222346769245,97.95,3444,168002
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.5117948414746492,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.5117948414746492,93.0345,603,8657
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.5117948414746492,97.87,1085,50939
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.5117948414746492,98.1121,1544,81783
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.5117948414746492,98.1731,2012,110134
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.5117948414746492,98.2199,2424,136172
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.5117948414746492,98.1935,2786,154220
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.5117948414746492,98.0732,3180,165040
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.5117948414746492,97.8926,3596,170636
1.0019523174290887,0.06050993198533546,0.03878583236,0.5117948414746492,97.657,4061,173328
1.0019523174290887,0.06050993198533546,-0.019948577333333335,0.527632463860697,100.0,0,0
1.0019523174290887,0.06050993198533546,-0.01117359778666667,0.527632463860697,93.0069,607,8680
1.0019523174290887,0.06050993198533546,0.0015915813066666694,0.527632463860697,97.8723,1089,51182
1.0019523174290887,0.06050993198533546,0.008631175466666668,0.527632463860697,98.114,1553,82345
1.0019523174290887,0.06050993198533546,0.015127108533333334,0.527632463860697,98.1725,2032,111192
1.0019523174290887,0.06050993198533546,0.02120743466666667,0.527632463860697,98.1965,2487,137901
1.0019523174290887,0.06050993198533546,0.026459674906666668,0.527632463860697,98.0793,3010,156711
1.0019523174290887,0.06050993198533546,0.03100480854666667,0.527632463860697,97.8742,3573,168076
1.0019523174290887,0.06050993198533546,0.03474176922666667,0.527632463860697,97.6202,4141,174009
1.0019523174290887,0.06050993198533546,0.03878583236,0.527632463860697,97.3392,4706,176863
1.0019523174290887,0.06657423448298978,-0.019948577333333335,0.33537848824394395,100.0,0,0
1.0019523174290887,0.06657423448298978,-0.01117359778666667,0.33537848824394395,100.0,0,505
1.0019523174290887,0.06657423448298978,0.0015915813066666694,0.33537848824394395,100.0,0,2159
